Timestamp,Process,Parent Process,Command Line,Detection Type,Risk Score,Investigation Reason,Source IP,Destination IP,Registry Path,File Path,DNS Query,Event Action,PID,MITRE Technique,MITRE Name,Allowlisted,Severity,Confidence,FP Assessment,Analyst Verdict,Recommendation,Alert ID
"Jun 1, 2026 @ 14:23:27.264",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\unicodedata.pyd,-,deletion,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-C63C7E6E
"Jun 1, 2026 @ 14:23:27.263",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\select.pyd,-,deletion,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-B7ACC996
"Jun 1, 2026 @ 14:23:04.796",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002.xml,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-31816856
"Jun 1, 2026 @ 14:23:04.795",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\campus.py,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-3C766FA7
"Jun 1, 2026 @ 14:23:04.788",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\base_library.zip,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-5A9240B8
"Jun 1, 2026 @ 14:23:04.772",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\_wmi.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-08541F53
"Jun 1, 2026 @ 14:23:04.770",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\_uuid.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-38236DC0
"Jun 1, 2026 @ 14:23:04.768",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\_socket.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-9848B06E
"Jun 1, 2026 @ 14:23:04.766",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\_lzma.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-3680EE0C
"Jun 1, 2026 @ 14:23:04.763",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\_hashlib.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-E0102BE8
"Jun 1, 2026 @ 14:23:04.761",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\_decimal.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-2D96161D
"Jun 1, 2026 @ 14:23:04.756",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\_ctypes.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-6B990D6C
"Jun 1, 2026 @ 14:23:04.754",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\_bz2.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-E72509A2
"Jun 1, 2026 @ 14:23:04.751",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\VCRUNTIME140_1.dll,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-54772DE8
"Jun 1, 2026 @ 14:23:04.749",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\VCRUNTIME140.dll,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-D48E199B
"Jun 1, 2026 @ 14:23:04.627",C:\Users\DELL\office_portable_x3.exe,C:\Windows\System32\cmd.exe,C:\Users\DELL\office_portable_x3.exe,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,start,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-BD2E9A17
"Jun 1, 2026 @ 14:23:04.850",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\python313.dll,-,deletion,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-966AE6E1
"Jun 1, 2026 @ 14:22:59.785",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-DCFE0F59
"Jun 1, 2026 @ 14:22:59.753",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-A12435C7
"Jun 1, 2026 @ 14:22:59.575",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-2516C28A
"Jun 1, 2026 @ 14:22:59.535",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-C8AAB233
"Jun 1, 2026 @ 14:22:59.464",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-A7E23538
"Jun 1, 2026 @ 14:22:59.437",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-A0C7FDF4
"Jun 1, 2026 @ 14:22:59.409",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-808E1AD1
"Jun 1, 2026 @ 14:23:04.837",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\campus.py,-,deletion,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-62A3FFBE
"Jun 1, 2026 @ 14:23:04.836",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\base_library.zip,-,deletion,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-7CBB2BAD
"Jun 1, 2026 @ 14:23:05.632",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"30,312",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-8DD45453
"Jun 1, 2026 @ 14:22:59.240",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-E8ACEDD0
"Jun 1, 2026 @ 14:22:59.300",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-2FF960D6
"Jun 1, 2026 @ 14:22:59.323",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-99B251BC
"Jun 1, 2026 @ 14:22:59.216",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-CFFD6764
"Jun 1, 2026 @ 14:22:58.825",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\python313.dll,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-9B6B013F
"Jun 1, 2026 @ 14:22:59.191",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-A3C3CD65
"Jun 1, 2026 @ 14:23:04.800",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002_d.js,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-13C292B0
"Jun 1, 2026 @ 14:23:04.799",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002_b.js,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-7407191D
"Jun 1, 2026 @ 14:22:58.737",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\libffi-8.dll,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-A74046EE
"Jun 1, 2026 @ 14:22:58.735",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\libcrypto-3.dll,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-C8FC3CAE
"Jun 1, 2026 @ 14:22:58.683",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\uusd.exe,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-5E6559C1
"Jun 1, 2026 @ 14:22:58.573",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\pack.js,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-9D92EBE1
"Jun 1, 2026 @ 14:22:58.572",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\002w.txt,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-275546C1
"Jun 1, 2026 @ 14:22:58.750",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\python3.dll,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-0BA64E59
"Jun 1, 2026 @ 14:22:58.748",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\pyarmor_runtime_000000\pyarmor_runtime.pyd,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-84C0EEDB
"Jun 1, 2026 @ 14:22:58.739",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\psutil\_psutil_windows.pyd,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-ECA3BD31
"Jun 1, 2026 @ 14:23:04.556",C:\Users\DELL\office_portable_x3.exe,C:\Users\DELL\office_portable_x3.exe,"""C:\Users\DELL\office_portable_x3.exe"" ",Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,end,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-A6B3A526
"Jun 1, 2026 @ 14:23:01.256",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,HKEY_USERS\S-1-5-21-3330616437-3750286687-2521933251-1001\Software\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\AutoDetect,-,-,modification,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-F7ED124F
"Jun 1, 2026 @ 14:23:01.255",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,HKEY_USERS\S-1-5-21-3330616437-3750286687-2521933251-1001\Software\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\UNCAsIntranet,-,-,modification,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-32FCE8EA
"Jun 1, 2026 @ 14:22:58.503",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\_uuid.pyd,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-97636474
"Jun 1, 2026 @ 14:22:58.502",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\_socket.pyd,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-2C36A514
"Jun 1, 2026 @ 14:22:58.499",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\_lzma.pyd,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-93D2236C
"Jun 1, 2026 @ 14:22:58.496",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\_hashlib.pyd,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-6255940D
"Jun 1, 2026 @ 14:22:58.494",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\_decimal.pyd,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-197AB1AA
"Jun 1, 2026 @ 14:22:58.487",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\_ctypes.pyd,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-B053B5BE
"Jun 1, 2026 @ 14:22:58.483",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\_bz2.pyd,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-494F80A1
"Jun 1, 2026 @ 14:22:58.481",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\VCRUNTIME140_1.dll,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-2EE44A41
"Jun 1, 2026 @ 14:22:58.479",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\VCRUNTIME140.dll,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-AF5B0E5E
"Jun 1, 2026 @ 14:22:56.885",C:\Users\DELL\office_portable_x3.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Users\DELL\office_portable_x3.exe"" ",Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,start,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-6F9F9BAD
"Jun 1, 2026 @ 14:22:58.569",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\002a.txt,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-57D61B12
"Jun 1, 2026 @ 14:22:58.545",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\002_n.js,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-57F4B3AD
"Jun 1, 2026 @ 14:22:58.543",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\data_p002\002_d.js,-,creation,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-D2C665AA
"Jun 1, 2026 @ 14:22:58.838",C:\Users\DELL\office_portable_x3.exe,C:\Users\DELL\office_portable_x3.exe,"""C:\Users\DELL\office_portable_x3.exe"" ",Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,start,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-F262D965
"Jun 1, 2026 @ 14:22:59.120",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"22,348",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-888559A7
"Jun 1, 2026 @ 14:22:04.607",C:\Users\DELL\Downloads\microsoft-365-16-0-19725-20152.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\downloads\microsoft-365-16-0-19725-20152.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Microsoft\Office\OTele\microsoft-365-16-0-19725-20152.exe.db-wal,-,deletion,"33,012",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-3525F875
